seg,year,precip(in),wetno3(lb),wetnh3(lb),dryno3(lb),drynh3(lb),wetorn(lb),wetorp(lb),wetpo4(lb)
A51167,1984,  43.4924,   2.7628,   1.5666,   6.3898,   0.5446,   0.5280,   0.4884,   0.1650
A51167,1985,  40.1174,   2.5459,   1.0873,   6.3159,   0.5454,   0.4505,   0.4167,   0.1408
A51167,1986,  41.4704,   2.8978,   1.3537,   6.2420,   0.5461,   0.4468,   0.4133,   0.1396
A51167,1987,  44.2002,   2.8999,   1.4829,   6.1681,   0.5469,   0.5334,   0.4934,   0.1667
A51167,1988,  34.2283,   2.1489,   1.0564,   6.0942,   0.5476,   0.3810,   0.3524,   0.1191
A51167,1989,  53.9979,   3.1266,   1.8494,   6.0203,   0.5484,   0.6318,   0.5844,   0.1974
A51167,1990,  50.4337,   2.8191,   1.7388,   5.9464,   0.5491,   0.5780,   0.5347,   0.1806
A51167,1991,  49.8690,   2.9419,   1.3727,   5.8725,   0.5499,   0.5532,   0.5117,   0.1729
A51167,1992,  40.7571,   2.4597,   1.2256,   5.7986,   0.5506,   0.4645,   0.4297,   0.1452
A51167,1993,  44.9278,   2.8502,   1.3455,   5.7247,   0.5514,   0.4834,   0.4471,   0.1510
A51167,1994,  50.9242,   2.4504,   1.5782,   5.6508,   0.5521,   0.5706,   0.5278,   0.1783
A51167,1995,  43.7207,   2.6002,   1.6183,   5.5769,   0.5529,   0.5162,   0.4775,   0.1613
A51167,1996,  56.6716,   3.2676,   1.8788,   5.5030,   0.5536,   0.6503,   0.6016,   0.2032
A51167,1997,  42.2827,   2.7228,   1.4864,   5.4291,   0.5543,   0.4938,   0.4568,   0.1543
A51167,1998,  50.1833,   3.0856,   1.9012,   5.3552,   0.5551,   0.6434,   0.5951,   0.2011
A51167,1999,  37.0404,   2.3376,   1.2558,   5.2813,   0.5558,   0.4230,   0.3913,   0.1322
A51167,2000,  40.4566,   2.6678,   1.4889,   5.2074,   0.5566,   0.4804,   0.4444,   0.1501
A51167,2001,  41.4725,   2.1758,   1.3096,   5.1335,   0.5573,   0.4895,   0.4528,   0.1530
A51167,2002,  49.1815,   2.3830,   1.4820,   5.0596,   0.5581,   0.5423,   0.5016,   0.1695
A51167,2003,  58.7340,   2.8365,   1.8182,   4.9857,   0.5588,   0.6961,   0.6439,   0.2175
A51167,2004,  52.3263,   2.1948,   1.4723,   4.9118,   0.5596,   0.6372,   0.5894,   0.1991
A51167,2005,  36.9329,   1.8692,   1.3054,   4.8379,   0.5603,   0.4253,   0.3934,   0.1329
